transaction_id,merchant_id,category,amount_normalized,raw_amount
tx-000000490,merchant-02742,ferreteria,0.054261,1356.52
tx-000000491,merchant-04571,transporte,0.331031,8275.78
tx-000000492,merchant-04938,farmacia,0.285579,7139.47
tx-000000493,merchant-04774,farmacia,0.334695,8367.38
tx-000000494,merchant-02542,transporte,0.916913,22922.82
tx-000000495,merchant-00695,electronica,0.130694,3267.34
tx-000000496,merchant-02691,farmacia,0.559804,13995.11
tx-000000497,merchant-04313,ferreteria,0.670776,16769.4
tx-000000498,merchant-03469,colmado,0.646733,16168.32
tx-000000499,merchant-02971,electronica,0.363104,9077.61
tx-000000500,merchant-01755,servicios,0.181902,4547.56
tx-000000501,merchant-03984,ropa,0.947773,23694.32
tx-000000502,merchant-01127,farmacia,0.22809,5702.25
tx-000000503,merchant-00829,colmado,0.079011,1975.27
tx-000000504,merchant-04314,alimentos,0.771333,19283.32
tx-000000505,merchant-01074,otros,0.662605,16565.13
tx-000000506,merchant-01330,farmacia,0.377966,9449.16
tx-000000507,merchant-01357,restaurante,0.831682,20792.06
tx-000000508,merchant-02985,ropa,0.045605,1140.13
tx-000000509,merchant-02335,restaurante,0.96965,24241.24
tx-000000510,merchant-01960,electronica,0.235535,5888.37
tx-000000511,merchant-03843,ropa,0.965666,24141.64
tx-000000512,merchant-04673,restaurante,0.369105,9227.63
tx-000000513,merchant-02309,transporte,0.462757,11568.92
tx-000000514,merchant-03430,farmacia,0.503901,12597.52
tx-000000515,merchant-04954,farmacia,0.817258,20431.44
tx-000000516,merchant-00428,restaurante,0.873256,21831.4
tx-000000517,merchant-04543,ferreteria,0.874369,21859.22
tx-000000518,merchant-04227,ferreteria,0.711978,17799.45
tx-000000519,merchant-01314,electronica,0.286493,7162.32
tx-000000520,merchant-04206,farmacia,0.45042,11260.51
tx-000000521,merchant-00752,ropa,0.831385,20784.62
tx-000000522,merchant-02864,alimentos,0.81707,20426.75
tx-000000523,merchant-03248,colmado,0.416067,10401.68
tx-000000524,merchant-03164,ferreteria,0.375214,9380.34
tx-000000525,merchant-00231,servicios,0.376163,9404.07
tx-000000526,merchant-02747,farmacia,0.930964,23274.11
tx-000000527,merchant-02351,restaurante,0.139324,3483.11
tx-000000528,merchant-01137,restaurante,0.69668,17417.0
tx-000000529,merchant-00044,ferreteria,0.449704,11242.61
tx-000000530,merchant-01767,farmacia,0.020966,524.15
tx-000000531,merchant-04988,colmado,0.549707,13742.67
tx-000000532,merchant-02361,ropa,0.424408,10610.21
tx-000000533,merchant-00392,ropa,0.302549,7563.72
tx-000000534,merchant-03745,ferreteria,0.420986,10524.65
tx-000000535,merchant-04095,otros,0.112636,2815.9
tx-000000536,merchant-04222,otros,0.536982,13424.54
tx-000000537,merchant-01177,electronica,0.243454,6086.36
tx-000000538,merchant-02891,ropa,0.43038,10759.51
tx-000000539,merchant-01535,ferreteria,0.571522,14288.06
tx-000000540,merchant-02955,ferreteria,0.524438,13110.94
tx-000000541,merchant-04458,colmado,0.953497,23837.42
tx-000000542,merchant-04159,colmado,0.78684,19670.99
tx-000000543,merchant-03852,alimentos,0.022294,557.34
tx-000000544,merchant-03059,electronica,0.6364,15909.99
tx-000000545,merchant-02926,ferreteria,0.747822,18695.55
tx-000000546,merchant-00850,otros,0.346113,8652.82
tx-000000547,merchant-02724,farmacia,0.735717,18392.92
tx-000000548,merchant-04473,servicios,0.046247,1156.18
tx-000000549,merchant-01435,restaurante,0.813882,20347.05
tx-000000550,merchant-03921,farmacia,0.980858,24521.44
tx-000000551,merchant-00517,restaurante,0.811875,20296.87
tx-000000552,merchant-01652,alimentos,0.03891,972.75
tx-000000553,merchant-00344,servicios,0.791527,19788.17
tx-000000554,merchant-04223,transporte,0.933504,23337.61
tx-000000555,merchant-04449,restaurante,0.989144,24728.61
tx-000000556,merchant-01566,electronica,0.254807,6370.18
tx-000000557,merchant-00392,servicios,0.35826,8956.51
tx-000000558,merchant-03015,transporte,0.27467,6866.75
tx-000000559,merchant-03603,transporte,0.889708,22242.69
tx-000000560,merchant-01531,restaurante,0.340358,8508.96
tx-000000561,merchant-03010,colmado,0.692684,17317.11
tx-000000562,merchant-00677,transporte,0.268187,6704.68
tx-000000563,merchant-04936,farmacia,0.080769,2019.23
tx-000000564,merchant-02632,ferreteria,0.546384,13659.59
tx-000000565,merchant-02422,electronica,0.081909,2047.72
tx-000000566,merchant-03491,farmacia,0.447024,11175.6
tx-000000567,merchant-02880,restaurante,0.690385,17259.63
tx-000000568,merchant-02889,otros,0.04427,1106.76
tx-000000569,merchant-02250,alimentos,0.998154,24953.86
tx-000000570,merchant-03328,servicios,0.076891,1922.28
tx-000000571,merchant-01311,alimentos,0.51406,12851.5
tx-000000572,merchant-04978,restaurante,0.144494,3612.35
tx-000000573,merchant-00551,ropa,0.036729,918.23
tx-000000574,merchant-03001,servicios,0.778958,19473.96
tx-000000575,merchant-04647,alimentos,0.384089,9602.22
tx-000000576,merchant-03686,servicios,0.605885,15147.12
tx-000000577,merchant-00630,otros,0.373269,9331.73
tx-000000578,merchant-03007,transporte,0.13942,3485.49
tx-000000579,merchant-02284,ropa,0.315757,7893.92
tx-000000580,merchant-00213,farmacia,0.960599,24014.98
tx-000000581,merchant-03171,colmado,0.500046,12501.15
tx-000000582,merchant-02133,restaurante,0.119526,2988.14
tx-000000583,merchant-02340,restaurante,0.216141,5403.53
tx-000000584,merchant-01112,ferreteria,0.201778,5044.45
tx-000000585,merchant-03647,ferreteria,0.453138,11328.46
tx-000000586,merchant-02619,servicios,0.810892,20272.3
tx-000000587,merchant-04506,colmado,0.710122,17753.04
tx-000000588,merchant-02458,farmacia,0.291782,7294.54
tx-000000589,merchant-01427,servicios,0.712386,17809.64
tx-000000590,merchant-00995,ropa,0.509738,12743.46
tx-000000591,merchant-01940,restaurante,0.792482,19812.04
tx-000000592,merchant-04539,otros,0.028232,705.79
tx-000000593,merchant-04520,farmacia,0.370173,9254.33
tx-000000594,merchant-00707,ferreteria,0.612724,15318.11
tx-000000595,merchant-03922,colmado,0.310672,7766.8
tx-000000596,merchant-03355,otros,0.411974,10299.34
tx-000000597,merchant-02598,ferreteria,0.075603,1890.08
tx-000000598,merchant-04239,servicios,0.451074,11276.86
tx-000000599,merchant-04517,otros,0.130078,3251.95
tx-000000600,merchant-01058,transporte,0.183599,4589.98
tx-000000601,merchant-00454,ferreteria,0.503858,12596.45
tx-000000602,merchant-02492,farmacia,0.519066,12976.65
tx-000000603,merchant-01848,servicios,0.163643,4091.08
tx-000000604,merchant-04251,electronica,0.947588,23689.7
tx-000000605,merchant-02053,ropa,0.846242,21156.05
tx-000000606,merchant-04513,electronica,0.635787,15894.67
tx-000000607,merchant-02481,otros,0.12692,3173.0
tx-000000608,merchant-04118,farmacia,0.534411,13360.28
tx-000000609,merchant-04757,farmacia,0.592625,14815.62
tx-000000610,merchant-04958,servicios,0.172858,4321.46
tx-000000611,merchant-04618,alimentos,0.842845,21071.12
tx-000000612,merchant-00233,ferreteria,0.825586,20639.64
tx-000000613,merchant-04725,electronica,0.047371,1184.27
tx-000000614,merchant-04687,transporte,0.651828,16295.69
tx-000000615,merchant-00249,restaurante,0.618872,15471.81
tx-000000616,merchant-04470,electronica,0.889219,22230.47
tx-000000617,merchant-02475,restaurante,0.642624,16065.59
tx-000000618,merchant-03327,electronica,0.246388,6159.7
tx-000000619,merchant-00491,farmacia,0.454637,11365.93
tx-000000620,merchant-03967,restaurante,0.440726,11018.16
tx-000000621,merchant-04970,farmacia,0.205615,5140.37
tx-000000622,merchant-02616,servicios,0.313957,7848.93
tx-000000623,merchant-01072,servicios,0.975423,24385.58
tx-000000624,merchant-00870,servicios,0.51595,12898.75
tx-000000625,merchant-01004,electronica,0.243254,6081.36
tx-000000626,merchant-01155,ferreteria,0.450697,11267.42
tx-000000627,merchant-03147,otros,0.052504,1312.6
tx-000000628,merchant-01309,servicios,0.419298,10482.46
tx-000000629,merchant-02562,ropa,0.933884,23347.1
tx-000000630,merchant-04082,colmado,0.763595,19089.88
tx-000000631,merchant-02528,restaurante,0.467882,11697.04
tx-000000632,merchant-03222,colmado,0.02513,628.25
tx-000000633,merchant-01973,ropa,0.458316,11457.9
tx-000000634,merchant-00399,alimentos,0.584178,14604.44
tx-000000635,merchant-04895,restaurante,0.282794,7069.84
tx-000000636,merchant-00067,ferreteria,0.287177,7179.42
tx-000000637,merchant-02167,servicios,0.432066,10801.65
tx-000000638,merchant-02998,alimentos,0.764329,19108.23
tx-000000639,merchant-04672,colmado,0.40178,10044.51
tx-000000640,merchant-04533,electronica,0.196266,4906.65
tx-000000641,merchant-04131,restaurante,0.075385,1884.62
tx-000000642,merchant-02292,otros,0.764875,19121.88
tx-000000643,merchant-00974,farmacia,0.681038,17025.95
tx-000000644,merchant-03227,servicios,0.975133,24378.32
tx-000000645,merchant-02778,colmado,0.795308,19882.69
tx-000000646,merchant-01182,ropa,0.939071,23476.77
tx-000000647,merchant-03289,colmado,0.603258,15081.45
tx-000000648,merchant-00319,farmacia,0.042174,1054.36
tx-000000649,merchant-03881,colmado,0.714165,17854.12
tx-000000650,merchant-04967,colmado,0.458074,11451.86
tx-000000651,merchant-02610,farmacia,0.141502,3537.54
tx-000000652,merchant-02452,otros,0.394169,9854.22
tx-000000653,merchant-04176,colmado,0.337701,8442.52
tx-000000654,merchant-04612,electronica,0.490867,12271.67
tx-000000655,merchant-00137,servicios,0.475943,11898.57
tx-000000656,merchant-00898,transporte,0.332577,8314.43
tx-000000657,merchant-00219,otros,0.584535,14613.37
tx-000000658,merchant-04739,otros,0.475641,11891.03
tx-000000659,merchant-00421,otros,0.229088,5727.2
tx-000000660,merchant-04295,otros,0.481488,12037.2
tx-000000661,merchant-03115,farmacia,0.775057,19376.42
tx-000000662,merchant-01985,alimentos,0.822018,20550.45
tx-000000663,merchant-00901,ropa,0.573425,14335.63
tx-000000664,merchant-02570,transporte,0.0209,522.49
tx-000000665,merchant-01671,transporte,0.153128,3828.21
tx-000000666,merchant-03864,alimentos,0.502816,12570.4
tx-000000667,merchant-04250,ropa,0.706364,17659.09
tx-000000668,merchant-03919,colmado,0.561765,14044.12
tx-000000669,merchant-01419,restaurante,0.378071,9451.78
tx-000000670,merchant-02805,colmado,0.9123,22807.5
tx-000000671,merchant-02166,otros,0.355578,8889.46
tx-000000672,merchant-02020,electronica,0.485212,12130.29
tx-000000673,merchant-01843,electronica,0.55897,13974.26
tx-000000674,merchant-01699,restaurante,0.771632,19290.8
tx-000000675,merchant-02858,colmado,0.318407,7960.17
tx-000000676,merchant-02241,electronica,0.933833,23345.82
tx-000000677,merchant-04450,transporte,0.12363,3090.76
tx-000000678,merchant-03233,servicios,0.895969,22399.22
tx-000000679,merchant-01200,electronica,0.9547,23867.49
tx-000000680,merchant-00648,servicios,0.043982,1099.56
tx-000000681,merchant-02101,restaurante,0.924162,23104.04
tx-000000682,merchant-04413,electronica,0.215559,5388.97
tx-000000683,merchant-02226,farmacia,0.933158,23328.95
tx-000000684,merchant-04808,ropa,0.111008,2775.2
tx-000000685,merchant-04351,ropa,0.243973,6099.33
tx-000000686,merchant-00431,ferreteria,0.638669,15966.72
tx-000000687,merchant-03870,ferreteria,0.414475,10361.87
tx-000000688,merchant-01127,alimentos,0.68183,17045.74
tx-000000689,merchant-01294,transporte,0.96459,24114.74
tx-000000690,merchant-03897,restaurante,0.653587,16339.68
tx-000000691,merchant-02354,servicios,0.651238,16280.94
tx-000000692,merchant-00485,ferreteria,0.286844,7171.11
tx-000000693,merchant-01903,colmado,0.652994,16324.85
tx-000000694,merchant-00306,farmacia,0.739209,18480.23
tx-000000695,merchant-01441,alimentos,0.419049,10476.23
tx-000000696,merchant-03253,restaurante,0.997178,24929.44
tx-000000697,merchant-02372,alimentos,0.187939,4698.48
tx-000000698,merchant-04653,otros,0.011249,281.22
tx-000000699,merchant-02745,electronica,0.109086,2727.15
tx-000000700,merchant-04451,colmado,0.45544,11386.01
tx-000000701,merchant-01100,colmado,0.494924,12373.11
tx-000000702,merchant-01580,ferreteria,0.469085,11727.12
tx-000000703,merchant-03760,electronica,0.332023,8300.57
tx-000000704,merchant-00116,servicios,0.719161,17979.02
tx-000000705,merchant-04652,ropa,0.791186,19779.65
tx-000000706,merchant-03322,transporte,0.177144,4428.6
tx-000000707,merchant-00711,transporte,0.51625,12906.25
tx-000000708,merchant-01514,farmacia,0.669917,16747.93
tx-000000709,merchant-02033,alimentos,0.478499,11962.48
tx-000000710,merchant-01930,restaurante,0.262264,6556.59
tx-000000711,merchant-02701,electronica,0.754249,18856.23
tx-000000712,merchant-04694,alimentos,0.583296,14582.4
tx-000000713,merchant-02946,ropa,0.26303,6575.75
tx-000000714,merchant-00969,restaurante,0.064,1600.0
tx-000000715,merchant-03322,colmado,0.308193,7704.82
tx-000000716,merchant-02548,ferreteria,0.92326,23081.5
tx-000000717,merchant-02417,servicios,0.639434,15985.85
tx-000000718,merchant-01796,farmacia,0.615396,15384.9
tx-000000719,merchant-03728,otros,0.479226,11980.64
tx-000000720,merchant-04500,restaurante,0.374878,9371.94
tx-000000721,merchant-01790,ropa,0.757836,18945.9
tx-000000722,merchant-04881,ferreteria,0.680981,17024.53
tx-000000723,merchant-04327,servicios,0.526456,13161.39
tx-000000724,merchant-04622,ferreteria,0.079946,1998.66
tx-000000725,merchant-04487,colmado,0.063634,1590.86
tx-000000726,merchant-04397,farmacia,0.203752,5093.81
tx-000000727,merchant-04263,restaurante,0.166208,4155.2
tx-000000728,merchant-01683,otros,0.118008,2950.19
tx-000000729,merchant-04181,restaurante,0.48985,12246.26
tx-000000730,merchant-03715,farmacia,0.809075,20226.87
tx-000000731,merchant-03743,otros,0.514221,12855.53
tx-000000732,merchant-03788,electronica,0.059621,1490.53
tx-000000733,merchant-03244,electronica,0.723834,18095.84
tx-000000734,merchant-01786,otros,0.81682,20420.51
tx-000000735,merchant-03471,servicios,0.074884,1872.09
tx-000000736,merchant-04434,alimentos,0.700984,17524.6
tx-000000737,merchant-00566,restaurante,0.934714,23367.84
tx-000000738,merchant-03350,farmacia,0.033672,841.79
tx-000000739,merchant-03444,servicios,0.769434,19235.85
tx-000000740,merchant-03134,restaurante,0.992871,24821.77
tx-000000741,merchant-03093,transporte,0.869881,21747.03
tx-000000742,merchant-04418,farmacia,0.08209,2052.24
tx-000000743,merchant-02849,ferreteria,0.654227,16355.68
tx-000000744,merchant-04402,transporte,0.180117,4502.92
tx-000000745,merchant-01825,alimentos,0.529785,13244.62
tx-000000746,merchant-02445,restaurante,0.756667,18916.68
tx-000000747,merchant-04461,transporte,0.674153,16853.82
tx-000000748,merchant-01882,ropa,0.53287,13321.74
tx-000000749,merchant-01271,electronica,0.461704,11542.6
tx-000000750,merchant-00925,alimentos,0.190104,4752.59
tx-000000751,merchant-03435,otros,0.809859,20246.48
tx-000000752,merchant-00129,ropa,0.766521,19163.03
tx-000000753,merchant-00827,otros,0.20767,5191.74
tx-000000754,merchant-04898,alimentos,0.035509,887.73
tx-000000755,merchant-00363,transporte,0.246245,6156.12
tx-000000756,merchant-04422,ropa,0.440085,11002.12
tx-000000757,merchant-00463,farmacia,0.754877,18871.92
tx-000000758,merchant-02370,ropa,0.504888,12622.2
tx-000000759,merchant-04720,servicios,0.816155,20403.87
tx-000000760,merchant-02627,ropa,0.57832,14458.0
tx-000000761,merchant-01174,colmado,0.303161,7579.02
tx-000000762,merchant-02462,electronica,0.222601,5565.02
tx-000000763,merchant-04847,farmacia,0.062836,1570.89
tx-000000764,merchant-03500,colmado,0.626741,15668.53
tx-000000765,merchant-02822,transporte,0.49663,12415.74
tx-000000766,merchant-02612,transporte,0.786233,19655.82
tx-000000767,merchant-02457,transporte,0.409443,10236.07
tx-000000768,merchant-04407,restaurante,0.185511,4637.78
tx-000000769,merchant-01847,electronica,0.242486,6062.16
tx-000000770,merchant-01183,restaurante,0.857826,21445.65
tx-000000771,merchant-04608,transporte,0.914912,22872.79
tx-000000772,merchant-04566,colmado,0.967851,24196.27
tx-000000773,merchant-01990,electronica,0.135824,3395.61
tx-000000774,merchant-00648,restaurante,0.20493,5123.25
tx-000000775,merchant-00758,colmado,0.847439,21185.98
tx-000000776,merchant-01561,alimentos,0.725136,18128.39
tx-000000777,merchant-04956,otros,0.269925,6748.12
tx-000000778,merchant-00597,ropa,0.041468,1036.71
tx-000000779,merchant-04814,colmado,0.805041,20126.03
tx-000000780,merchant-01712,servicios,0.218582,5464.56
tx-000000781,merchant-00126,ropa,0.304582,7614.54
tx-000000782,merchant-00962,restaurante,0.937286,23432.14
tx-000000783,merchant-04952,ropa,0.914612,22865.31
tx-000000784,merchant-01961,colmado,0.397839,9945.97
tx-000000785,merchant-02319,transporte,0.322972,8074.29
tx-000000786,merchant-02944,electronica,0.467318,11682.95
tx-000000787,merchant-04201,restaurante,0.263038,6575.96
tx-000000788,merchant-03847,servicios,0.467072,11676.8
tx-000000789,merchant-03037,servicios,0.914502,22862.55
tx-000000790,merchant-04609,ropa,0.415102,10377.56
tx-000000791,merchant-00133,electronica,0.74177,18544.25
tx-000000792,merchant-04785,otros,0.554205,13855.12
tx-000000793,merchant-02419,farmacia,0.720572,18014.3
tx-000000794,merchant-01885,transporte,0.197799,4944.98
tx-000000795,merchant-02014,restaurante,0.57065,14266.25
tx-000000796,merchant-02766,electronica,0.551541,13788.53
tx-000000797,merchant-04003,restaurante,0.763834,19095.85
tx-000000798,merchant-02886,farmacia,0.461907,11547.68
tx-000000799,merchant-04478,restaurante,0.141679,3541.97
tx-000000800,merchant-04442,alimentos,0.18568,4641.99
tx-000000801,merchant-00609,alimentos,0.524896,13122.41
tx-000000802,merchant-03379,farmacia,0.76481,19120.25
tx-000000803,merchant-01896,ferreteria,0.84286,21071.49
tx-000000804,merchant-00075,ropa,0.707755,17693.88
tx-000000805,merchant-03058,alimentos,0.506722,12668.04
